#standard;standard_file.txt
#visibility;true
0.0;5.631560780153045;9.886702573782648;6.6068876324303485;4.9994472076036;8.53104741497826;2.5782761635721476;7.867146002624765;1.1840098934902854
0.01;2.02951737891511;2.9275052873661633;3.171428481977431;6.594034575160714;1.4509754902444683;2.725097301382694;7.819543218409013;9.53013321527617
0.02;7.148975663318657;0.6973061703258154;6.02263603379644;7.318977522362131;2.6303503649764;8.413845557604128;9.62330660123262;4.91851092835708
0.03;4.210370381415805;1.6051676997194941;6.231301635767537;0.940581224076934;2.6303202418502627;6.593128171005555;9.388202098346053;5.069503733980472
0.04;5.5725756726836115;2.382688064104431;2.807244470359759;3.7835877783354457;3.01148716251042;9.323871225701374;5.235810971094256;2.6334155686833927
0.05;5.1430686039672935;8.042483351338257;6.726128634113303;3.599208053079926;4.451930938837076;4.174274170985697;8.465268361656618;9.483840314491278
0.06;7.450654749525096;5.7013134617323855;5.512339455829817;2.301243981286704;1.271909942656796;0.450801520568026;2.2455968585652544;6.397335900584009
0.07;8.205307699968557;3.2070110445612086;5.742017519490804;1.4272903509637014;5.733989296114595;9.958441964335341;8.825295962909433;9.55533004510363
0.08;6.814169207029411;5.464744752420395;5.332121155751125;9.763519219372572;7.075935784796284;8.103735763844453;7.582527092901361;7.559586934359899
0.09;6.195495530316977;4.96277318310394;7.452782074243376;1.210102599240318;9.670698379224588;6.938978050408632;5.99600570704313;4.796499725706945
0.1;3.0900156285117863;7.151296299527167;2.1720275390741097;4.348838948597368;0.5500254560926887;0.6502324748133581;5.959136181687546;9.988554003701115
0.11;1.8911264054670096;9.280208965847914;5.053687975523664;1.8175924407456923;0.2824520153522214;9.611259278357894;4.519634069587262;7.441218471553686
0.12;5.3399872004906825;8.532852446274491;6.964010156368046;9.562375143904925;2.71264279328455;1.0923004315864115;4.087004470607685;0.08497839488004866
0.13;5.239439103639855;2.4736679513573003;3.2253554433492146;6.368755618198642;1.7590684772625487;7.902503509888429;3.463223486429544;2.822241424787854
0.14;4.872529398683244;8.51492159193496;4.878305528421737;9.875010750436541;2.694337931456193;8.727591040404644;1.3055228166729649;8.906904133959703
0.15;2.3447641811597872;9.944081211399162;2.753690887317748;9.766733710252598;9.36901431486369;8.547559098969518;0.039926095793595406;6.412781735473622
0.16;4.050384293494917;6.295732703578021;0.10694707000769021;6.227229445352821;8.31807410482625;7.626749068955557;6.757842563983449;4.736865883063796
0.17;8.273103426729303;9.35638612374347;0.2842860619678922;8.527617400181963;7.678736427743894;1.2139559184519655;6.332444381774101;8.093359267567342
